"","player_id","n","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link","Games_Played","Points_per_Game"
"977",8474582,29,"Mattias","Tedenby","SWE","Vetlanda","RW",1990-02-21,"/api/v1/people/8474582",120,0.241666666666667
"978",8474707,36,"Philip","Larsen","DNK","Esbjerg","D",1989-12-07,"/api/v1/people/8474707",149,0.241610738255034
"979",8478233,14,"Andrew","Mangiapane","CAN","Toronto","LW",1996-04-04,"/api/v1/people/8478233",58,0.241379310344828
"980",8477520,7,"Jean-Sebastien","Dea","CAN","Laval","C",1994-02-08,"/api/v1/people/8477520",29,0.241379310344828
"981",8476884,48,"Derrick","Pouliot","CAN","Estevan","D",1994-01-16,"/api/v1/people/8476884",199,0.241206030150754
"982",8476331,52,"Dylan","DeMelo","CAN","London","D",1993-05-01,"/api/v1/people/8476331",216,0.240740740740741
"983",8472368,26,"Chris","Conner","USA","Westland","RW",1983-12-23,"/api/v1/people/8472368",108,0.240740740740741
"984",8464966,61,"Derek","Morris","CAN","Edmonton","D",1978-08-24,"/api/v1/people/8464966",254,0.240157480314961
"985",8470714,30,"Corey","Potter","USA","Lansing","D",1984-01-05,"/api/v1/people/8470714",125,0.24
"986",8480748,12,"Kiefer","Sherwood","USA","Columbus","RW",1995-03-31,"/api/v1/people/8480748",50,0.24
"987",8475661,6,"Dave","Dziurzynski","CAN","Lloydminster","LW",1989-10-06,"/api/v1/people/8475661",25,0.24
"988",8478911,6,"Matt","Roy","USA","Detroit","D",1995-03-01,"/api/v1/people/8478911",25,0.24
"989",8480158,11,"Andreas","Borgman","SWE","Stockholm","D",1995-06-18,"/api/v1/people/8480158",46,0.239130434782609
"990",8476463,125,"Jonas","Brodin","SWE","Karlstad","D",1993-07-12,"/api/v1/people/8476463",523,0.239005736137667
"991",8474498,38,"Jesse","Winchester","CAN","Long Sault","C",1983-10-04,"/api/v1/people/8474498",159,0.238993710691824
"992",8475246,74,"Kevin","Connauton","CAN","Edmonton","D",1990-02-23,"/api/v1/people/8475246",310,0.238709677419355
"993",8474668,126,"Dale","Weise","CAN","Winnipeg","RW",1988-08-05,"/api/v1/people/8474668",529,0.238185255198488
"994",8470189,10,"David","Van Der Gulik","CAN","Abbotsford","LW",1983-04-20,"/api/v1/people/8470189",42,0.238095238095238
"995",8474892,10,"Eric","Wellwood","CAN","Windsor","LW",1990-03-06,"/api/v1/people/8474892",42,0.238095238095238
"996",8477527,10,"Ross","Johnston","CAN","Charlottetown","LW",1994-02-18,"/api/v1/people/8477527",42,0.238095238095238
"997",8473501,5,"Ty","Wishart","CAN","Belleville","D",1988-05-19,"/api/v1/people/8473501",21,0.238095238095238
"998",8475461,5,"Andrew","Agozzino","CAN","Kleinburg","LW",1991-01-03,"/api/v1/people/8475461",21,0.238095238095238
"999",8475733,5,"Max","Reinhart","CAN","West Vancouver","C",1992-02-04,"/api/v1/people/8475733",21,0.238095238095238
"1000",8477680,5,"Josh","Currie","CAN","Charlottetown","RW",1992-10-29,"/api/v1/people/8477680",21,0.238095238095238
"1001",8474818,114,"Jordie","Benn","CAN","Victoria","D",1987-07-26,"/api/v1/people/8474818",479,0.237995824634656
"1002",8465058,94,"Michal","Rozsival","CZE","Vlasim","D",1978-09-03,"/api/v1/people/8465058",395,0.237974683544304
"1003",8478474,38,"Lawson","Crouse","CAN","Mt. Brydges","LW",1997-06-23,"/api/v1/people/8478474",160,0.2375
"1004",8475192,23,"Taylor","Beck","CAN","St. Catharines","LW",1991-05-13,"/api/v1/people/8475192",97,0.237113402061856
"1005",8474618,130,"Marco","Scandella","CAN","Montreal","D",1990-02-23,"/api/v1/people/8474618",552,0.235507246376812
"1006",8476436,73,"Dmitrij","Jaskin","CZE","Omsk","RW",1993-03-23,"/api/v1/people/8476436",310,0.235483870967742
"1007",8475728,77,"Johan","Larsson","SWE","Lau","C",1992-07-25,"/api/v1/people/8475728",327,0.235474006116208
"1008",8470152,16,"Joakim","Lindstrom","SWE","Skellefteå","C",1983-12-05,"/api/v1/people/8470152",68,0.235294117647059
"1009",8471879,8,"Kyle","Cumiskey","CAN","Abbotsford","D",1986-12-02,"/api/v1/people/8471879",34,0.235294117647059
"1010",8473600,19,"Benn","Ferriero","USA","Boston","RW",1987-04-29,"/api/v1/people/8473600",81,0.234567901234568
"1011",8475736,19,"Connor","Brickley","USA","Everett","C",1992-02-25,"/api/v1/people/8475736",81,0.234567901234568
"1012",8464967,41,"Marty","Reasoner","USA","Honeoye Falls","C",1977-02-26,"/api/v1/people/8464967",175,0.234285714285714
"1013",8478397,22,"Rasmus","Andersson","SWE","Malmö","D",1996-10-27,"/api/v1/people/8478397",94,0.234042553191489
"1014",8477591,51,"Josh","Jooris","CAN","Burlington","RW",1990-07-14,"/api/v1/people/8477591",218,0.23394495412844
"1015",8474649,7,"Tomas","Kundratek","CZE","Prerov","D",1989-12-26,"/api/v1/people/8474649",30,0.233333333333333
"1016",8476482,7,"Nicklas","Jensen","DNK","Herning","RW",1993-03-06,"/api/v1/people/8476482",30,0.233333333333333
"1017",8475177,94,"Calvin","de Haan","CAN","Carp","D",1991-05-09,"/api/v1/people/8475177",403,0.233250620347395
"1018",8469547,89,"Jordin","Tootoo","CAN","Churchill","RW",1983-02-02,"/api/v1/people/8469547",382,0.232984293193717
"1019",8476470,81,"Nathan","Beaulieu","CAN","Strathroy","D",1992-12-05,"/api/v1/people/8476470",348,0.232758620689655
"1020",8464979,23,"Marco","Sturm","DEU","Dingolfing","LW",1978-09-08,"/api/v1/people/8464979",99,0.232323232323232
"1021",8476983,16,"Paul","LaDue","USA","Grand Forks","D",1992-09-06,"/api/v1/people/8476983",69,0.231884057971014
"1022",8471338,132,"Torrey","Mitchell","CAN","Greenfield Park","C",1985-01-30,"/api/v1/people/8471338",570,0.231578947368421
"1023",8477454,27,"Adam","Erne","USA","New Haven","LW",1995-04-20,"/api/v1/people/8477454",117,0.230769230769231
"1024",8480143,9,"Jakub","Jerabek","CZE","Pilsen","D",1991-05-12,"/api/v1/people/8480143",39,0.230769230769231
"1025",8475292,6,"Tyler","Randell","CAN","Scarborough","RW",1991-06-15,"/api/v1/people/8475292",26,0.230769230769231
"1026",8471753,3,"T.J.","Hensick","USA","Lansing","C",1985-12-10,"/api/v1/people/8471753",13,0.230769230769231
"1027",8475718,3,"Justin","Holl","USA","Tonka Bay","D",1992-01-30,"/api/v1/people/8475718",13,0.230769230769231
"1028",8477573,3,"Nathan","Walker","AUS","Cardiff","LW",1994-02-07,"/api/v1/people/8477573",13,0.230769230769231
"1029",8480083,3,"C.J.","Smith","USA","Des Moines","LW",1994-12-01,"/api/v1/people/8480083",13,0.230769230769231
"1030",8473970,44,"Rob","Klinkhammer","CAN","Lethbridge","LW",1986-08-12,"/api/v1/people/8473970",191,0.230366492146597
"1031",8476244,49,"Raphael","Diaz","CHE","Baar","D",1986-01-09,"/api/v1/people/8476244",213,0.230046948356808
"1032",8470169,114,"Gregory","Campbell","CAN","London","C",1983-12-17,"/api/v1/people/8470169",496,0.229838709677419
"1033",8476429,39,"Scott","Mayfield","USA","St. Louis","D",1992-10-14,"/api/v1/people/8476429",170,0.229411764705882
"1034",8470283,43,"Tim","Brent","CAN","Cambridge","C",1984-03-10,"/api/v1/people/8470283",188,0.228723404255319
"1035",8476822,104,"Luke","Glendening","USA","Grand Rapids","RW",1989-04-28,"/api/v1/people/8476822",455,0.228571428571429
"1036",8471299,37,"Peter","Regin","DNK","Herning","C",1986-04-16,"/api/v1/people/8471299",162,0.228395061728395
"1037",8479483,13,"Yohann","Auvitu","FRA","Ivry-sur-Seine","D",1989-07-27,"/api/v1/people/8479483",57,0.228070175438596
"1038",8476495,18,"Seth","Griffith","CAN","Wallaceburg","C",1993-01-04,"/api/v1/people/8476495",79,0.227848101265823
"1039",8477009,23,"Jake","Dotchin","CAN","Cambridge","D",1994-03-24,"/api/v1/people/8477009",101,0.227722772277228
"1040",8465192,38,"Samuel","Pahlsson","SWE","Ange","C",1977-12-17,"/api/v1/people/8465192",167,0.227544910179641
"1041",8477903,40,"Garnet","Hathaway","USA","Kennebunkport","RW",1991-11-23,"/api/v1/people/8477903",176,0.227272727272727
"1042",8471324,10,"Liam","Reddox","CAN","Whitby","LW",1986-01-27,"/api/v1/people/8471324",44,0.227272727272727
"1043",8473580,5,"Matthew","Corrente","CAN","Mississauga","D",1988-03-17,"/api/v1/people/8473580",22,0.227272727272727
"1044",8475917,5,"Jason","Akeson","CAN","Ottawa","RW",1990-06-03,"/api/v1/people/8475917",22,0.227272727272727
"1045",8471768,96,"Tom","Pyatt","CAN","Thunder Bay","LW",1987-02-14,"/api/v1/people/8471768",423,0.226950354609929
"1046",8477213,54,"Tim","Schaller","USA","Merrimack","C",1990-11-16,"/api/v1/people/8477213",238,0.226890756302521
"1047",8475323,136,"Marcus","Kruger","SWE","Stockholm","C",1990-05-27,"/api/v1/people/8475323",600,0.226666666666667
"1048",8475832,58,"Tom","Kuhnhackl","DEU","Landshut","RW",1992-01-21,"/api/v1/people/8475832",256,0.2265625
"1049",8476422,36,"Mike","Reilly","USA","Chicago","D",1993-07-13,"/api/v1/people/8476422",159,0.226415094339623
"1050",8474113,12,"TJ","Brennan","USA","Willingboro","D",1989-04-03,"/api/v1/people/8474113",53,0.226415094339623
"1051",8470302,77,"Patrick","Dwyer","USA","Spokane","RW",1983-06-22,"/api/v1/people/8470302",341,0.225806451612903
"1052",8466142,78,"Eric","Brewer","CAN","Vernon","D",1979-04-17,"/api/v1/people/8466142",346,0.225433526011561
"1053",8477931,39,"Tomas","Nosek","CZE","Pardubice","LW",1992-09-01,"/api/v1/people/8477931",173,0.225433526011561
"1054",8471693,78,"Jakub","Kindl","CZE","Sumperk","D",1987-02-10,"/api/v1/people/8471693",347,0.22478386167147
"1055",8473608,15,"Blake","Geoffrion","USA","Plantation","C",1988-02-03,"/api/v1/people/8473608",67,0.223880597014925
"1056",8475155,49,"Simon","Despres","CAN","Laval","D",1991-07-27,"/api/v1/people/8475155",219,0.223744292237443
"1057",8474090,101,"Brendan","Smith","CAN","Mimico","D",1989-02-08,"/api/v1/people/8474090",452,0.223451327433628
"1058",8474576,21,"Zach","Boychuk","CAN","Airdrie","LW",1989-10-04,"/api/v1/people/8474576",94,0.223404255319149
"1059",8478055,27,"Gustav","Forsling","SWE","Linkoping","D",1996-06-12,"/api/v1/people/8478055",121,0.223140495867769
"1060",8468493,154,"Ron","Hainsey","USA","Bolton","D",1981-03-24,"/api/v1/people/8468493",692,0.222543352601156
"1061",8475324,48,"Nick","Jensen","USA","St. Paul","D",1990-09-21,"/api/v1/people/8475324",216,0.222222222222222
"1062",8475310,22,"Curtis","McKenzie","CAN","Golden","LW",1991-02-22,"/api/v1/people/8475310",99,0.222222222222222
"1063",8471246,4,"Chris","Bourque","USA","Boston","LW",1986-01-29,"/api/v1/people/8471246",18,0.222222222222222
"1064",8478451,4,"Ethan","Bear","CAN","Regina","D",1997-06-26,"/api/v1/people/8478451",18,0.222222222222222
"1065",8471885,2,"Chad","Rau","USA","Eden Prairie","C",1987-01-18,"/api/v1/people/8471885",9,0.222222222222222
"1066",8475648,2,"Chris","Breen","CAN","Uxbridge","D",1989-06-29,"/api/v1/people/8475648",9,0.222222222222222
"1067",8475732,2,"Danny","Biega","CAN","Montreal","D",1991-09-29,"/api/v1/people/8475732",9,0.222222222222222
"1068",8470775,141,"Nate","Thompson","USA","Anchorage","C",1984-10-05,"/api/v1/people/8470775",635,0.222047244094488
"1069",8471331,43,"Kevin","Porter","USA","Detroit","C",1986-03-12,"/api/v1/people/8471331",194,0.221649484536082
"1070",8471231,82,"Kyle","Chipchura","CAN","Westlock","C",1986-02-19,"/api/v1/people/8471231",370,0.221621621621622
"1071",8476931,60,"Jake","McCabe","USA","Eau Claire","D",1993-10-12,"/api/v1/people/8476931",271,0.22140221402214
"1072",8476406,52,"Nick","Shore","USA","Denver","C",1992-09-26,"/api/v1/people/8476406",235,0.221276595744681
"1073",8477415,25,"Anton","Slepyshev","RUS","Penza","LW",1994-05-13,"/api/v1/people/8477415",113,0.221238938053097
"1074",8475690,100,"Christopher","Tanev","CAN","Toronto","D",1989-12-20,"/api/v1/people/8475690",453,0.22075055187638
"1075",8476624,49,"Barclay","Goodrow","CAN","Toronto","RW",1993-02-26,"/api/v1/people/8476624",222,0.220720720720721
"1076",8470798,13,"Dylan","Reese","USA","Pittsburgh","D",1984-08-29,"/api/v1/people/8470798",59,0.220338983050847
"1077",8473673,92,"David","Schlemko","CAN","Edmonton","D",1987-05-07,"/api/v1/people/8473673",418,0.220095693779904
"1078",8480160,9,"Radim","Simek","CZE","Mlada Boleslav","D",1992-09-20,"/api/v1/people/8480160",41,0.219512195121951
"1079",8477240,34,"Carter","Rowney","CAN","Grand Prairie","RW",1989-05-10,"/api/v1/people/8477240",155,0.219354838709677
"1080",8474519,44,"Jack","Hillen","USA","Minnetonka","D",1986-01-24,"/api/v1/people/8474519",201,0.218905472636816
"1081",8475598,26,"Ryan","Stanton","CAN","St. Albert","D",1989-07-20,"/api/v1/people/8475598",119,0.218487394957983
"1082",8446485,12,"Kris","Draper","CAN","Toronto","C",1971-05-24,"/api/v1/people/8446485",55,0.218181818181818
"1083",8475625,80,"Matt","Irwin","CAN","Victoria","D",1987-11-29,"/api/v1/people/8475625",367,0.217983651226158
"1084",8477474,22,"Madison","Bowey","CAN","Winnipeg","D",1995-04-22,"/api/v1/people/8477474",101,0.217821782178218
"1085",8479291,10,"Kevin","Rooney","USA","Canton","C",1993-05-21,"/api/v1/people/8479291",46,0.217391304347826
"1086",8474646,38,"Brandon","McMillan","CAN","Richmond","LW",1990-03-22,"/api/v1/people/8474646",175,0.217142857142857
"1087",8471681,74,"Jack","Skille","USA","Madison","RW",1987-05-19,"/api/v1/people/8471681",341,0.217008797653959
"1088",8467334,64,"Manny","Malhotra","CAN","Mississauga","C",1980-05-18,"/api/v1/people/8467334",295,0.216949152542373
"1089",8470986,18,"Darryl","Boyce","CAN","Summerside","C",1984-07-07,"/api/v1/people/8470986",83,0.216867469879518
"1090",8469665,137,"Johnny","Oduya","SWE","Stockholm","D",1981-10-01,"/api/v1/people/8469665",632,0.216772151898734
"1091",8467831,57,"Jeff","Halpern","USA","Washington","C",1976-05-03,"/api/v1/people/8467831",263,0.216730038022814
"1092",8471668,8,"Mattias","Ritola","SWE","Borlange","C",1987-03-14,"/api/v1/people/8471668",37,0.216216216216216
"1093",8474579,104,"Luca","Sbisa","CHE","Ozieri","D",1990-01-30,"/api/v1/people/8474579",482,0.215767634854772
"1094",8476439,52,"Brett","Ritchie","CAN","Orangeville","RW",1993-07-01,"/api/v1/people/8476439",241,0.215767634854772
"1095",8467493,100,"Chris","Neil","CAN","Flesherton","RW",1979-06-18,"/api/v1/people/8467493",464,0.21551724137931
"1096",8474164,26,"Jonathon","Blum","USA","Long Beach","D",1989-01-30,"/api/v1/people/8474164",121,0.214876033057851
"1097",8470699,79,"Jan","Hejda","CZE","Prague","D",1978-06-18,"/api/v1/people/8470699",368,0.214673913043478
"1098",8469467,41,"Chuck","Kobasew","CAN","Vancouver","RW",1982-04-17,"/api/v1/people/8469467",191,0.214659685863874
"1099",8471769,155,"Niklas","Hjalmarsson","SWE","Eksjo","D",1987-06-06,"/api/v1/people/8471769",723,0.214384508990318
"1100",8465042,42,"Toni","Lydman","FIN","Lahti","D",1977-09-25,"/api/v1/people/8465042",196,0.214285714285714
"1101",8477464,24,"Nic","Petan","CAN","Delta","LW",1995-03-22,"/api/v1/people/8477464",112,0.214285714285714
"1102",8475597,3,"Shane","Harper","USA","Valencia","RW",1989-02-01,"/api/v1/people/8475597",14,0.214285714285714
"1103",8470180,83,"Eric","Nystrom","USA","Syosset","LW",1983-02-14,"/api/v1/people/8470180",388,0.213917525773196
"1104",8467331,77,"Brad","Stuart","CAN","Rocky Mountain House","D",1979-11-06,"/api/v1/people/8467331",360,0.213888888888889
"1105",8468001,118,"Derek","MacKenzie","CAN","Sudbury","C",1981-06-11,"/api/v1/people/8468001",554,0.212996389891697
"1106",8477491,10,"Nicholas","Baptiste","CAN","Ottawa","RW",1995-08-04,"/api/v1/people/8477491",47,0.212765957446809
"1107",8479755,10,"Victor","Antipin","RUS","Ust-Kamenogorsk","D",1992-12-06,"/api/v1/people/8479755",47,0.212765957446809
"1108",8465025,34,"Arron","Asham","CAN","Portage la Prairie","RW",1978-04-13,"/api/v1/people/8465025",160,0.2125
"1109",8459640,17,"Mike","Grier","USA","Detroit","RW",1975-01-05,"/api/v1/people/8459640",80,0.2125
"1110",8474717,55,"Mark","Barberio","CAN","Montreal","D",1990-03-23,"/api/v1/people/8474717",259,0.212355212355212
"1111",8468101,21,"Radek","Martinek","CZE","Havlickuv Brod","D",1976-08-31,"/api/v1/people/8468101",99,0.212121212121212
"1112",8470780,7,"Mark","Flood","CAN","Charlottetown","D",1984-09-29,"/api/v1/people/8470780",33,0.212121212121212
"1113",8477936,7,"Michael","Dal Colle","CAN","Richmond Hill","LW",1996-06-20,"/api/v1/people/8477936",33,0.212121212121212
"1114",8468484,44,"Rostislav","Klesla","CZE","Novy Jicin","D",1982-03-21,"/api/v1/people/8468484",208,0.211538461538462
"1115",8479420,22,"Tage","Thompson","USA","Phoenix","C",1997-10-30,"/api/v1/people/8479420",104,0.211538461538462
"1116",8474683,44,"Derek","Grant","CAN","Abbotsford","C",1990-04-20,"/api/v1/people/8474683",209,0.210526315789474
"1117",8464994,8,"Steve","Begin","CAN","Trois-Rivieres","LW",1978-06-14,"/api/v1/people/8464994",38,0.210526315789474
"1118",8468745,4,"Jean-Philippe","Cote","CAN","Charlesbourg","D",1982-04-22,"/api/v1/people/8468745",19,0.210526315789474
"1119",8475182,25,"David","Rundblad","SWE","Lycksele","D",1990-10-08,"/api/v1/people/8475182",119,0.210084033613445
"1120",8470280,34,"Ben","Eager","CAN","Ottawa","LW",1984-01-22,"/api/v1/people/8470280",162,0.209876543209877
"1121",8477461,22,"Remi","Elie","CAN","Cornwall","LW",1995-04-16,"/api/v1/people/8477461",105,0.20952380952381
"1122",8477357,9,"Saku","Maenalanen","FIN","Kemi","RW",1994-05-29,"/api/v1/people/8477357",43,0.209302325581395
"1123",8470601,149,"Braydon","Coburn","CAN","Shaunavon","D",1985-02-27,"/api/v1/people/8470601",712,0.209269662921348
"1124",8470724,96,"Kyle","Quincey","CAN","Kitchener","D",1985-08-12,"/api/v1/people/8470724",459,0.209150326797386
"1125",8469531,65,"Jay","Harrison","CAN","Oshawa","D",1982-11-03,"/api/v1/people/8469531",311,0.209003215434084
"1126",8475671,19,"Matt","Fraser","CAN","Red Deer","RW",1990-05-20,"/api/v1/people/8475671",91,0.208791208791209
"1127",8475186,115,"John","Moore","USA","Winnetka","D",1990-11-19,"/api/v1/people/8475186",551,0.208711433756806
"1128",8476191,73,"Kevan","Miller","USA","Los Angeles","D",1987-11-15,"/api/v1/people/8476191",350,0.208571428571429
"1129",8473415,36,"Alex","Biega","CAN","Montreal","D",1988-04-04,"/api/v1/people/8473415",173,0.208092485549133
"1130",8477507,64,"Nikita","Zadorov","RUS","Moscow","D",1995-04-16,"/api/v1/people/8477507",308,0.207792207792208
"1131",8477467,11,"Gustav","Olofsson","SWE","Boras","D",1994-12-01,"/api/v1/people/8477467",53,0.207547169811321
"1132",8476905,36,"Chandler","Stephenson","CAN","Saskatoon","C",1994-04-22,"/api/v1/people/8476905",174,0.206896551724138
"1133",8468213,18,"Jim","Vandermeer","CAN","Caroline","D",1980-02-21,"/api/v1/people/8468213",87,0.206896551724138
"1134",8460562,6,"Chris","Drury","USA","Trumbull","C",1976-08-20,"/api/v1/people/8460562",29,0.206896551724138
"1135",8478425,6,"Brendan","Guhle","CAN","Edmonton","D",1997-07-29,"/api/v1/people/8478425",29,0.206896551724138
"1136",8465170,13,"Fernando","Pisani","CAN","Edmonton","RW",1976-12-27,"/api/v1/people/8465170",63,0.206349206349206
"1137",8474030,14,"Aaron","Palushaj","USA","Livonia","RW",1989-09-07,"/api/v1/people/8474030",68,0.205882352941176
"1138",8479315,7,"Joey","Anderson","USA","Roseville","RW",1998-06-19,"/api/v1/people/8479315",34,0.205882352941176
"1139",8478430,8,"Oliver","Kylington","SWE","Stockholm","D",1997-05-19,"/api/v1/people/8478430",39,0.205128205128205
"1140",8475264,17,"Roman","Horak","CZE","Ceské Budejovice","C",1991-05-21,"/api/v1/people/8475264",83,0.204819277108434
"1141",8474642,73,"Lance","Bouma","CAN","Provost","LW",1990-03-25,"/api/v1/people/8474642",357,0.204481792717087
"1142",8471686,138,"Marc","Staal","CAN","Thunder Bay","D",1987-01-13,"/api/v1/people/8471686",675,0.204444444444444
"1143",8475762,52,"Derek","Forbort","USA","Duluth","D",1992-03-04,"/api/v1/people/8475762",255,0.203921568627451
"1144",8477380,11,"Jonny","Brodzinski","USA","Ham Lake","C",1993-06-19,"/api/v1/people/8477380",54,0.203703703703704
"1145",8471490,43,"Adam","Cracknell","CAN","Prince Albert","RW",1985-07-15,"/api/v1/people/8471490",212,0.202830188679245
"1146",8478373,17,"Nikita","Soshnikov","RUS","Nizhny Tagil","RW",1993-10-14,"/api/v1/people/8478373",84,0.202380952380952
"1147",8474125,120,"Carl","Gunnarsson","SWE","Orebro","D",1986-11-09,"/api/v1/people/8474125",594,0.202020202020202
"1148",8476441,63,"Joel","Edmundson","CAN","Brandon","D",1993-06-28,"/api/v1/people/8476441",312,0.201923076923077
"1149",8475188,85,"Brayden","McNabb","CAN","Davidson","D",1991-01-21,"/api/v1/people/8475188",422,0.201421800947867
"1150",8460492,34,"Ed","Jovanovski","CAN","Windsor","D",1976-06-26,"/api/v1/people/8460492",169,0.201183431952663
"1151",8470778,94,"Drew","Miller","USA","Dover","LW",1984-02-17,"/api/v1/people/8470778",469,0.200426439232409
"1152",8477353,30,"Tyler","Motte","USA","St. Clair","C",1995-03-10,"/api/v1/people/8477353",150,0.2
"1153",8467466,11,"Trent","Hunter","CAN","Red Deer","RW",1980-07-05,"/api/v1/people/8467466",55,0.2
"1154",8475183,10,"Louis","Leblanc","CAN","Pointe-Claire","C",1991-01-26,"/api/v1/people/8475183",50,0.2
"1155",8476451,8,"Lucas","Lessio","CAN","Maple","LW",1993-01-23,"/api/v1/people/8476451",40,0.2
"1156",8468789,7,"Jason","Williams","CAN","London","C",1980-08-11,"/api/v1/people/8468789",35,0.2
"1157",8471689,6,"Ryan","O'Marra","CAN","Tokyo","C",1987-06-09,"/api/v1/people/8471689",30,0.2
"1158",8468502,5,"David","Hale","USA","Colorado Springs","D",1981-06-18,"/api/v1/people/8468502",25,0.2
"1159",8476982,5,"Danny","O'Regan","USA","Berlin","C",1994-01-30,"/api/v1/people/8476982",25,0.2
"1160",8478488,5,"Filip","Chlapik","CZE","Prague","C",1997-06-03,"/api/v1/people/8478488",25,0.2
"1161",8479346,5,"Dillon","Dube","CAN","Golden","C",1998-07-20,"/api/v1/people/8479346",25,0.2
"1162",8475295,4,"Brandon","Kozun","USA","Los Angeles","RW",1990-03-08,"/api/v1/people/8475295",20,0.2
"1163",8477715,4,"Tyler","Gaudet","CAN","Hamilton","C",1993-04-04,"/api/v1/people/8477715",20,0.2
"1164",8470651,3,"Jeremy","Colliton","CAN","Blackie","C",1985-01-13,"/api/v1/people/8470651",15,0.2
"1165",8474592,3,"Philip","McRae","USA","Minneapolis","C",1990-03-15,"/api/v1/people/8474592",15,0.2
"1166",8475196,3,"Ben","Hanowski","USA","Little Falls","RW",1990-10-18,"/api/v1/people/8475196",15,0.2
"1167",8479970,3,"Joseph","Gambardella","USA","Staten Island","C",1993-12-01,"/api/v1/people/8479970",15,0.2
"1168",8479371,2,"Dante","Fabbro","CAN","Coquitlam","D",1998-06-20,"/api/v1/people/8479371",10,0.2
"1169",8467927,1,"Andrew","Hutchinson","USA","Evanston","D",1980-03-24,"/api/v1/people/8467927",5,0.2
"1170",8470705,1,"Corey","Locke","CAN","Toronto","C",1984-05-08,"/api/v1/people/8470705",5,0.2
"1171",8474029,1,"Cade","Fairchild","USA","Duluth","D",1989-01-15,"/api/v1/people/8474029",5,0.2
"1172",8474552,1,"Fabian","Brunnstrom","SWE","Jonstorp","LW",1985-02-06,"/api/v1/people/8474552",5,0.2
"1173",8474793,1,"Justin","Hodgman","CAN","Brampton","C",1988-06-27,"/api/v1/people/8474793",5,0.2
"1174",8476227,1,"Joe","Whitney","USA","Reading","RW",1988-02-06,"/api/v1/people/8476227",5,0.2
"1175",8476304,1,"David","Broll","CAN","Mississauga","LW",1993-01-04,"/api/v1/people/8476304",5,0.2
"1176",8477466,1,"Nick","Sorensen","DNK","Farevejle","RW",1994-10-23,"/api/v1/people/8477466",5,0.2
"1177",8478047,1,"Michael","Bunting","CAN","Scarborough","LW",1995-09-17,"/api/v1/people/8478047",5,0.2
"1178",8478063,1,"Shane","Gersich","USA","Chaska","LW",1996-07-10,"/api/v1/people/8478063",5,0.2
"1179",8479333,1,"Libor","Hajek","CZE","Smrcek","D",1998-02-04,"/api/v1/people/8479333",5,0.2
"1180",8479994,1,"Jaret","Anderson-Dolan","CAN","Calgary","C",1999-09-12,"/api/v1/people/8479994",5,0.2
"1181",8480005,1,"Kristian","Vesalainen","FIN","Helsinki","LW",1999-06-01,"/api/v1/people/8480005",5,0.2
"1182",8480164,1,"Henrik","Haapala","FIN","Lempaala","LW",1994-02-28,"/api/v1/people/8480164",5,0.2
"1183",8470159,85,"Boyd","Gordon","CAN","Unity","C",1983-10-19,"/api/v1/people/8470159",427,0.199063231850117
"1184",8476975,75,"Cedric","Paquette","CAN","Gaspe","C",1993-08-13,"/api/v1/people/8476975",377,0.19893899204244
"1185",8475279,65,"Ben","Chiarot","CAN","Hamilton","D",1991-05-09,"/api/v1/people/8475279",327,0.198776758409786
"1186",8469508,102,"Jay","McClement","CAN","Kingston","C",1983-03-02,"/api/v1/people/8469508",516,0.197674418604651
"1187",8471761,60,"Chris","Butler","USA","St. Louis","D",1986-10-27,"/api/v1/people/8471761",304,0.197368421052632
"1188",8473568,27,"Andreas","Nodl","AUT","Vienna","RW",1987-02-28,"/api/v1/people/8473568",137,0.197080291970803
"1189",8478874,12,"Adam","Gaudette","USA","Braintree","C",1996-10-03,"/api/v1/people/8478874",61,0.19672131147541
"1190",8472410,63,"Stephen","Gionta","USA","Rochester","RW",1983-10-09,"/api/v1/people/8472410",321,0.196261682242991
"1191",8475796,70,"Mark","Pysyk","CAN","Sherwood Park","D",1992-01-11,"/api/v1/people/8475796",357,0.196078431372549
"1192",8474568,116,"Luke","Schenn","CAN","Saskatoon","D",1989-11-02,"/api/v1/people/8474568",592,0.195945945945946
"1193",8468498,133,"Brooks","Orpik","USA","San Francisco","D",1980-09-26,"/api/v1/people/8468498",680,0.195588235294118
"1194",8475775,17,"Tye","McGinn","CAN","Fergus","LW",1990-07-29,"/api/v1/people/8475775",87,0.195402298850575
"1195",8473646,73,"Ryan","Carter","USA","White Bear Lake","LW",1983-08-03,"/api/v1/people/8473646",374,0.195187165775401
"1196",8474603,8,"Eric","O'Dell","CAN","Ottawa","C",1990-06-21,"/api/v1/people/8474603",41,0.195121951219512
"1197",8473682,23,"Andrew","Ebbett","CAN","Vernon","C",1983-01-02,"/api/v1/people/8473682",118,0.194915254237288
"1198",8476473,74,"Connor","Murphy","USA","Dublin","D",1993-03-26,"/api/v1/people/8476473",380,0.194736842105263
"1199",8470289,49,"Jim","Slater","USA","Lapeer","C",1982-12-09,"/api/v1/people/8470289",252,0.194444444444444
"1200",8458543,7,"Jassen","Cullimore","CAN","Simcoe","D",1972-12-04,"/api/v1/people/8458543",36,0.194444444444444
"1201",8480944,13,"Par","Lindholm","SWE","Kusmark","C",1991-10-05,"/api/v1/people/8480944",67,0.194029850746269
